district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Redlands Unified,Barbara Phelps Community School,1812 West Park Ave. Redlands CA 92373,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0593890970162,-117.21618536133
Redlands Unified,Citrus Valley High,800 West Pioneer Avenue Redlands CA 92374-1509,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.08278435,-117.194482060887
Redlands Unified,Clement Middle,501 East Pennsylvania Avenue Redlands CA 92374-2496,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0737601085035,-117.176795057304
Colton-Redlands-Yucaipa ROP,Colton-Redlands-Yucaipa ROP,1214 Indiana Court Redlands CA 92374-2896,NA,NA,NA,not tested,Redlands,San Bernardino County,34.0698671444771,-117.20569974395
Redlands Unified,Cope Middle,1000 West Cypress Avenue Redlands CA 92373-5722,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.040675,-117.188833
Redlands Unified,Crafton Elementary,311 North Wabash Avenue Redlands CA 92374-4261,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0489924835238,-117.138859377189
Redlands Unified,Franklin Elementary,850 East Colton Avenue Redlands CA 92374-3635,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0628102,-117.1237862
Redlands Unified,Grove,200 Nevada Street Redlands CA 92373-5385,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0535522,-117.2162376
Redlands Unified,Judson & Brown Elementary,1401 East Pennsylvania Avenue Redlands CA 92374-4734,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.073607,-117.156175
Redlands Unified,Kimberly Elementary,301 West South Avenue Redlands CA 92373-7039,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0340019286369,-117.166569829835
Redlands Unified,Kingsbury Elementary,600 Cajon Street Redlands CA 92373-5938,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.047246,-117.176464
Redlands Unified,Lugonia Elementary,202 East Pennsylvania Avenue Redlands CA 92374-2344,5.7,ppb,TRUE,tested,Redlands,San Bernardino County,34.073584,-117.180613816261
Redlands Unified,McKinley Elementary,645 West Olive Avenue Redlands CA 92373-5167,8.4,ppb,TRUE,tested,Redlands,San Bernardino County,34.0497191677024,-117.187831769747
Redlands Unified,Mentone Elementary,1320 Crafton Avenue Mentone CA 92359-1318,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0705814984507,-117.121742496513
Redlands Unified,Mission Elementary,10568 California Street Redlands CA 92373-6239,NA,NA,NA,not tested,Redlands,San Bernardino County,34.0685529,-117.2263085
Redlands Unified,Mission School,10568 California St Redlands CA 92373,NA,NA,NA,not tested,Redlands,San Bernardino County,34.0685529,-117.2263085
Redlands Unified,Moore Middle,1550 East Highland Avenue Redlands CA 92374-5518,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.051947893276,-117.150850648746
Redlands Unified,Orangewood High (Continuation),515 Texas Street Redlands CA 92374-3071,9.4,ppb,TRUE,tested,Redlands,San Bernardino County,34.0598918366467,-117.191474701313
Redlands Unified,Redlands East Valley High,31000 East Colton Avenue Redlands CA 92374-8290,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0628,-117.1287
Redlands Unified,Redlands Senior High,840 East Citrus Avenue Redlands CA 92374-5399,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0554563094313,-117.172735484794
Private,Sacred Heart Academy,215 South Eureka Street Redlands CA 92373,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0521955614245,-117.182768795164
Redlands Unified,Smiley Elementary,1210 West Cypress Avenue Redlands CA 92373-5726,NA,NA,FALSE,tested,Redlands,San Bernardino County,34.0388633288662,-117.19209299771
