district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Chula Vista Elementary,Allen (Ella B.) Elementary,4300 Allen School Road Bonita CA 91902-2309,6,ppb,TRUE,tested,Chula Vista,San Diego County,32.658951,-117.034477
Sweetwater Union High,Alta Vista Academy,730 Medical Center Court Chula Vista CA 91911-6618,NA,NA,NA,not tested,Chula Vista,San Diego County,32.618192,-117.024892
Chula Vista Elementary,Arroyo Vista Charter,2491 School House Road Chula Vista CA 91915-2534,NA,NA,NA,not tested,Chula Vista,San Diego County,32.6386973,-116.9534647
Chula Vista Elementary,Bayfront Charter High School,830 Bay Boulevard  Chula Vista CA 91911,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.617184,-117.09274
Sweetwater Union High,Bonita Vista Middle,650 Otay Lakes Road Chula Vista CA 91910-6910,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6478323,-117.0064147
Sweetwater Union High,Bonita Vista Senior High,751 Otay Lakes Road Chula Vista CA 91913-2004,NA,NA,NA,not tested,Chula Vista,San Diego County,32.64473,-116.998681
Chula Vista Elementary,Camarena (Enrique S.) Elementary,1650 Exploration Falls Drive Chula Vista CA 91915-1961,NA,NA,NA,not tested,Chula Vista,San Diego County,32.622847,-116.958245
Chula Vista Elementary,Casillas (Joseph) Elementary,1130 East J Street Chula Vista CA 91910-7164,NA,NA,NA,not tested,Chula Vista,San Diego County,32.6299619148379,-117.010853745854
Chula Vista Elementary,Castle Park Elementary,25 Emerson Street Chula Vista CA 91910-3309,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.615009125,-117.057331275
Sweetwater Union High,Castle Park Middle,160 Quintard Street Chula Vista CA 91911-4414,8.975,ppb,TRUE,tested,Chula Vista,San Diego County,32.6048458572664,-117.059339306224
Sweetwater Union High,Castle Park Senior High,1395 Hilltop Drive Chula Vista CA 91911-4529,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6069908059038,-117.052821283881
Chula Vista Elementary,Chula Vista Hills Elementary,980 Buena Vista Way Chula Vista CA 91910-7133,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6369104919512,-117.002981818245
Chula Vista Elementary,Chula Vista Learning Community Charter,590 K Street Chula Vista CA 91911-1118,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6210676129897,-117.083452417193
Chula Vista Elementary,Clear View,455 Windrose Way Chula Vista CA 91910-7400,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6446456928681,-117.045022909682
Chula Vista Elementary,Cook (Hazel Goes) Elementary,875 Cuyamaca Avenue Chula Vista CA 91911-1501,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6262118223713,-117.056271880903
San Diego County Office of Education,Davila Day,540 G St Chula Vista CA 91910-3604,NA,NA,NA,not tested,Chula Vista,San Diego County,32.6350257342819,-117.088268321333
Borrego Springs Unified,Diego Springs Academy,310 Broadway Chula Vista CA 91910-3502,NA,NA,NA,not tested,Chula Vista,San Diego County,32.63706,-117.092533
Chula Vista Elementary,Discovery Charter,1100 Camino Biscay Chula Vista CA 91910-7737,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.641995,-117.013665
Sweetwater Union High,East Hills Academy,1791 Rock Mountain Road Chula Vista CA 91913,NA,NA,NA,not tested,Chula Vista,San Diego County,32.607148,-116.9720968
Chula Vista Elementary,EastLake Elementary,1955 Hillside Drive Chula Vista CA 91913-1263,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6574921814847,-116.98281122224
Sweetwater Union High,Eastlake High,1120 Eastlake Parkway Chula Vista CA 91915-2102,NA,NA,NA,not tested,Chula Vista,San Diego County,32.629563,-116.9648934
Sweetwater Union High,Eastlake Middle,900 Duncan Ranch Road Chula Vista CA 91914-2626,NA,NA,NA,not tested,Chula Vista,San Diego County,32.65441085,-116.948044305246
Chula Vista Elementary,Feaster (Mae L.) Charter,670 Flower Street Chula Vista CA 91910-1327,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6423118346041,-117.097073078886
Chula Vista Elementary,Halecrest Elementary,475 East J Street Chula Vista CA 91910-6499,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6345406995236,-117.042709534988
Chula Vista Elementary,Harborside Elementary,681 Naples Street Chula Vista CA 91911-1619,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.610552,-117.080313
Chula Vista Elementary,Heritage Elementary,1450 Santa Lucia Road Chula Vista CA 91913-1480,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6298554117647,-116.992815647059
Chula Vista Elementary,Hilltop Drive Elementary,30 Murray Street Chula Vista CA 91910-6020,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6318819529881,-117.065290117245
Sweetwater Union High,Hilltop Middle,44 East J Street Chula Vista CA 91910-6115,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.63011495,-117.059059081035
Sweetwater Union High,Hilltop Senior High,555 Claire Avenue Chula Vista CA 91910-6105,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6375400217113,-117.060136471112
Chula Vista Elementary,Howard Gardner Community Charter,647 E Street Chula Vista CA 91910-2119,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.641121,-117.09545
Chula Vista Elementary,Kellogg (Karl H.) Elementary,229 East Naples Street Chula Vista CA 91911-2399,7.5,ppb,TRUE,tested,Chula Vista,San Diego County,32.623978,-117.032089
Chula Vista Elementary,Lauderbach (J. Calvin) Elementary,390 Palomar Street Chula Vista CA 91911-3182,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.60620832,-117.06879796
Chula Vista Elementary,Leonardo da Vinci Health Sciences Charter,229 East Naples Chula Vista CA 91911-2332,NA,NA,NA,not tested,Chula Vista,San Diego County,32.623978,-117.032089
Chula Vista Elementary,Liberty Elementary,2175 Proctor Valley Road Chula Vista CA 91914-4026,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.662275,-116.9482891
Chula Vista Elementary,Loma Verde Elementary,1450 Loma Lane Chula Vista CA 91911-5310,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6011857337619,-117.04892699026
Sweetwater Union High,MAAC Community Charter,1385 Third Avenue Chula Vista CA 91911-4302,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.604521,-117.064632
Chula Vista Elementary,Marshall (Thurgood) Elementary,2295 MacKenzie Creek Road Chula Vista CA 91914-3537,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6586313174641,-116.966371927444
Chula Vista Elementary,McMillin (Corky) Elementary,1201 Santa Cora Avenue Chula Vista CA 91913-1799,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.631836,-116.985261
Chula Vista Elementary,Mueller Charter (Robert L.),715 I Street Chula Vista CA 91910-5112,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6262449334741,-117.092894650138
Sweetwater Union High,Olympian High,1925 Magdalena Avenue Chula Vista CA 91913-3973,NA,NA,NA,not tested,Chula Vista,San Diego County,32.6090498,-116.973117128795
Chula Vista Elementary,Olympic View Elementary,1220 South Greensview Drive Chula Vista CA 91915-2127,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.6378405,-116.965196
