district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Rosedale Union Elementary,Almondale Elementary,10510 Chippewa Street Bakersfield CA 93312-5324,NA,NA,FALSE,tested,Bakersfield,Kern County,35.406883,-119.119783
Rosedale Union Elementary,American Elementary,800 Verdugo Bakersfield CA 93312-2888,NA,NA,FALSE,tested,Bakersfield,Kern County,35.396917,-119.118907
Panama-Buena Vista Union,Amy B. Seibert Elementary,2800 Agate Street Bakersfield CA 93304-5306,6.6,ppb,TRUE,tested,Bakersfield,Kern County,35.3281642964824,-119.035029
Kern County Superintendent of Schools,Auburn Community School,3700 Auburn St Bakersfield CA 93306,6,ppb,TRUE,tested,Bakersfield,Kern County,35.3978066122485,-118.950883373797
Kern County Superintendent of Schools,Aurora Center,7900 Niles Bakersfield CA 93306,NA,NA,NA,not tested,Bakersfield,Kern County,35.376252,-118.922946
Kern High,Bakersfield High,1241 G Street Bakersfield CA 93301-5173,8.4,ppb,TRUE,tested,Bakersfield,Kern County,35.369604,-119.022495
Panama-Buena Vista Union,Berkshire Elementary,3900 Berkshire Road Bakersfield CA 93313-5509,NA,NA,FALSE,tested,Bakersfield,Kern County,35.2887345084746,-119.040209355932
Bakersfield City,Bessie E. Owens Intermediate,815 Eureka Street Bakersfield CA 93305-5911,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3721581428571,-118.992543714286
Bakersfield City,Bessie E. Owens Primary,815 Potomac Avenue Bakersfield CA 93307-1450,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3649075,-118.9785912
Panama-Buena Vista Union,Bill L. Williams Elementary,5601 Harris Road Bakersfield CA 93313-6042,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3031791480064,-119.063113808117
Panama-Buena Vista Union,Buena Vista Elementary,6547 Buena Vista Road Bakersfield CA 93311-9792,NA,NA,FALSE,tested,Bakersfield,Kern County,35.2598737,-119.1282543
Bakersfield City,Caroline Harris Elementary,4110 Garnsey Lane Bakersfield CA 93309-1740,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3635453333333,-119.048229666667
Bakersfield City,Casa Loma Elementary,525 East Casa Loma Drive Bakersfield CA 93307-3732,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3395444112903,-118.995601850806
Kern High,Centennial High School,8601 Hageman Rd Bakersfield CA 93312,NA,NA,FALSE,tested,Bakersfield,Kern County,35.39823,-119.102332
Bakersfield City,Cesar E. Chavez Elementary,4201 Mesa Marin Drive Bakersfield CA 93306-5024,NA,NA,FALSE,tested,Bakersfield,Kern County,35.39265,-118.881778
Panama-Buena Vista Union,Charles H. Castle Elementary,6001 Edgemont Drive Bakersfield CA 93309-8300,NA,NA,FALSE,tested,Bakersfield,Kern County,35.329539,-119.068019
Bakersfield City,Chipman Junior High,2905 Eissler Street Bakersfield CA 93306-1898,NA,NA,FALSE,tested,Bakersfield,Kern County,35.4020713892617,-118.938625
Panama-Buena Vista Union,Christa McAuliffe Elementary,8900 Westwold Drive Bakersfield CA 93311-2153,NA,NA,FALSE,tested,Bakersfield,Kern County,35.330216,-119.099544
Bakersfield City,College Heights Elementary,2551 Sunny Lane Bakersfield CA 93305-2842,NA,NA,FALSE,tested,Bakersfield,Kern County,35.394869,-118.971807
Bakersfield City,Colonel Howard Nichols Elementary,3401 Renegade Avenue Bakersfield CA 93306-2054,NA,NA,FALSE,tested,Bakersfield,Kern County,35.4027320939597,-118.955589416107
Fruitvale Elementary,Columbia Elementary,703 Mondavi Way Bakersfield CA 93312-4356,NA,NA,FALSE,tested,Bakersfield,Kern County,35.36687834,-119.103977006667
Kern County Superintendent of Schools,Community Learning Center,222 34th St Bakersfield CA 93301,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3904031055276,-119.008365386935
Bakersfield City,Compton Junior High,3211 Pico Avenue Bakersfield CA 93306-3598,NA,NA,FALSE,tested,Bakersfield,Kern County,35.390234035932,-118.956069973811
Bakersfield City,Curran Middle,1116 Lymric Way Bakersfield CA 93309-4157,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3449704646465,-119.04625
Rosedale Union Elementary,Del Rio Elementary,600 Hidalgo Drive Bakersfield CA 93314-3759,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3497002321018,-119.162418138776
Fruitvale Elementary,Discovery Elementary,7500 Vaquero Avenue Bakersfield CA 93308-6431,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3992606442953,-119.086683838926
Lakeside Union,Donald E. Suburu,7315 Harris Road Bakersfield CA 93313-9326,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3049078493795,-119.082295504023
Panama-Buena Vista Union,Douglas J. Miller Elementary,7345 Mountain Ridge Drive Bakersfield CA 93313-5322,NA,NA,FALSE,tested,Bakersfield,Kern County,35.2776994,-119.0655005
Bakersfield City,Downtown Elementary,2021 M Street Bakersfield CA 93301-4636,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3772983333333,-119.015344
Bakersfield City,Dr. Douglas K. Fletcher Elementary,9801 Highland Knolls Drive Bakersfield CA 93306-2836,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3927956,-118.8933778
Bakersfield City,Dr. Juliet Thorner Elementary,5501 Thorner Street Bakersfield CA 93306-7300,NA,NA,FALSE,tested,Bakersfield,Kern County,35.40359435,-118.9177437
Panama-Buena Vista Union,Earl Warren Junior High,4615 Mountain Vista Drive Bakersfield CA 93311-3016,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3187025715489,-119.118818731455
Kern High,East Bakersfield High,2200 Quincy Street Bakersfield CA 93306-4036,NA,NA,FALSE,tested,Bakersfield,Kern County,35.379843,-118.967271
Fruitvale Elementary,Endeavour Elementary,9300 Meacham Road Bakersfield CA 93312-2706,NA,NA,FALSE,tested,Bakersfield,Kern County,35.390812,-119.108182
Greenfield Union,Fairview Elementary,425 East Fairview Road Bakersfield CA 93307-5322,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3030670566802,-119.007599809717
Bakersfield City,Frank West Elementary,2400 Benton Street Bakersfield CA 93304-5052,NA,NA,FALSE,tested,Bakersfield,Kern County,35.334169,-119.028076
Bakersfield City,Franklin Elementary,2400 Truxtun Avenue Bakersfield CA 93301-3405,NA,NA,FALSE,tested,Bakersfield,Kern County,35.373459,-119.029502
Panama-Buena Vista Union,Fred L. Thompson Junior High,4200 Planz Road Bakersfield CA 93309-5954,9,ppb,TRUE,tested,Bakersfield,Kern County,35.325099,-119.049574
Rosedale Union Elementary,Freedom Middle,11445 Noriega Road Bakersfield CA 93312-8922,NA,NA,FALSE,tested,Bakersfield,Kern County,35.405125,-119.136518
Bakersfield City,Fremont Elementary,607 Texas Street Bakersfield CA 93307-1635,NA,NA,FALSE,tested,Bakersfield,Kern County,35.35771,-118.967516
Kern High,Frontier High,6401 Allen Road Bakersfield CA 93314-9250,NA,NA,FALSE,tested,Bakersfield,Kern County,35.415579,-119.145483
Fruitvale Elementary,Fruitvale Junior High,2114 Calloway Drive Bakersfield CA 93312-2706,5.4,ppb,TRUE,tested,Bakersfield,Kern County,35.3790928985842,-119.110104721551
Kern High,Golden Valley High,801 Hosking Avenue Bakersfield CA 93307-5818,NA,NA,NA,not tested,Bakersfield,Kern County,35.281365,-119.004351
Greenfield Union,Granite Pointe Elementary,2900 Berkshire Road Bakersfield CA 93313-4622,NA,NA,FALSE,tested,Bakersfield,Kern County,35.288556,-119.035001804348
Greenfield Union,Greenfield Community,725 Capitola Drive Bakersfield CA 93307-6927,NA,NA,FALSE,tested,Bakersfield,Kern County,35.306804,-119.011264
Greenfield Union,Greenfield Middle,1109 Pacheco Road Bakersfield CA 93307-5199,NA,NA,FALSE,tested,Bakersfield,Kern County,35.3103203333333,-119.015352
Bakersfield City,Harding Elementary,3201 Pico Avenue Bakersfield CA 93306-3531,6.1,ppb,TRUE,tested,Bakersfield,Kern County,35.3902331032156,-118.956077484632
