district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
San Carlos Elementary,Arroyo School,1710 Arroyo Avenue San Carlos CA 94070,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.4989986899234,-122.260503062015
San Carlos Elementary,Arundel Elementary,200 Arundel Road San Carlos CA 94070-1945,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.503987,-122.273667
San Carlos Elementary,Brittan Acres Elementary,2000 Belle Avenue San Carlos CA 94070-3730,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.496287,-122.263826
San Carlos Elementary,Central Middle,757 Cedar Street San Carlos CA 94070-3802,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.5010416868601,-122.262071666635
San Mateo-Foster City,George Hall Elementary,130 San Miguel Way San Mateo CA 94403-2954,NA,NA,NA,not tested,San Carlos,San Mateo County,37.489221,-122.2703077
San Carlos Elementary,Heather Elementary,2757 Melendy Drive San Carlos CA 94070-3604,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.491661167834,-122.276759696568
San Carlos Elementary,San Carlos Charter Learning Center,750 Dartmouth Ave. San Carlos CA 94070,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.50860195,-122.286504310745
Private,St. Charles Elementary,850 Tamarack Avenue San Carlos CA 94070,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.496028305684,-122.266789048322
San Carlos Elementary,Tierra Linda Middle,750 Dartmouth Ave San Carlos  CA 94070,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.50860195,-122.286504310745
San Carlos Elementary,White Oaks Elementary,1901 White Oak Way San Carlos CA 94070-4747,NA,NA,FALSE,tested,San Carlos,San Mateo County,37.492039,-122.253343
