district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Menifee Union Elementary,Callie Kirkpatrick Elementary,28800 Reviere Drive Menifee CA 92584-8972,NA,NA,NA,not tested,Menifee,Riverside County,33.681817,-117.155472
Menifee Union Elementary,Callie Kirkpatrick Elementary,"28800 Reviere Drive, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.681817,-117.155472
Menifee Union Elementary,Chester W. Morrison Elementary,30250 Bradley Road Menifee CA 92584-9257,NA,NA,NA,not tested,Menifee,Riverside County,33.6838565190089,-117.188503579137
Menifee Union Elementary,Chester W. Morrison Elementary,"30250 Bradley Road, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.6838565190089,-117.188503579137
Romoland Elementary,Ethan A Chase Middle,28100 Calm Horizon Drive Menifee CA 92585-9289,NA,NA,FALSE,tested,Menifee,Riverside County,33.713444296655,-117.142902970288
Menifee Union Elementary,Evans Ranch Elementary,"30465 Evans Road, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.67825595,-117.199272292794
Menifee Union Elementary,Evans Ranch Elementary,30465 Evans Road Menifee CA 92584-7342,NA,NA,NA,not tested,Menifee,Riverside County,33.67825595,-117.199272292794
Menifee Union Elementary,Freedom Crest Elementary,"29282 Menifee Road, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.6985335,-117.1545276
Menifee Union Elementary,Freedom Crest Elementary,29282 Menifee Road Menifee CA 92584-7766,NA,NA,NA,not tested,Menifee,Riverside County,33.6985335,-117.1545276
Menifee Union Elementary,Hans Christensen Middle,27625 Sherman Road Menifee CA 92586-9291,NA,NA,NA,not tested,Menifee,Riverside County,33.6559945,-117.1800391
Menifee Union Elementary,Hans Christensen Middle,27625 Sherman Road Menifee 92586,NA,NA,NA,exempt,Menifee,Riverside County,33.6559945,-117.1800391
Perris Union High,Heritage High,26000 Briggs Road Romoland CA 92585-3230,NA,NA,FALSE,tested,Menifee,Riverside County,33.7503788,-117.1365374
Menifee Union Elementary,Menifee Preschool,26350 La Piedra Road Menifee CA 92584-7368,NA,NA,FALSE,tested,Menifee,Riverside County,33.6772787,-117.1999823
Menifee Union Elementary,Menifee Valley Middle,26255 Garbani Road Menifee CA 92584-9197,NA,NA,NA,not tested,Menifee,Riverside County,33.6559187766757,-117.20252850451
Menifee Union Elementary,Menifee Valley Middle,"26255 Garbani Road, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.6559187766757,-117.20252850451
Romoland Elementary,Mesa View Elementary,27227 Heritage Lake Drive Romoland CA 92585-2628,NA,NA,FALSE,tested,Menifee,Riverside County,33.7120462,-117.1401052
Perris Union High,Paloma Valley High,31375 Bradley Road Menifee CA 92584-9368,NA,NA,FALSE,tested,Menifee,Riverside County,33.66505645,-117.192035578967
Menifee Union Elementary,Quail Valley Elementary,23757 Canyon Heights Drive Quail Valley CA 92587-7267,NA,NA,NA,not tested,Menifee,Riverside County,33.6981234,-117.2432455
Menifee Union Elementary,Quail Valley Elementary,"23757 Canyon Heights Drive, Menifee 92587",NA,NA,NA,exempt,Menifee,Riverside County,33.6981234,-117.2432455
Menifee Union Elementary,Ridgemoor Elementary,"25455 Ridgemoor Road, Menifee CA 92586",NA,NA,NA,exempt,Menifee,Riverside County,33.6990532,-117.215317590929
Menifee Union Elementary,Ridgemoor Elementary,25455 Ridgemoor Road Sun City CA 92586-2790,NA,NA,NA,not tested,Menifee,Riverside County,33.6990532,-117.215317590929
Menifee Union Elementary,Santa Rosa Academy,27587 La Piedra Road Menifee CA 92584-8376,NA,NA,NA,not tested,Menifee,Riverside County,33.67762513718,-117.176665156192
Menifee Union Elementary,Southshore Elementary,30975 Southshore Drive Menifee CA 92584-7377,NA,NA,NA,not tested,Menifee,Riverside County,33.6725284,-117.1453831
Menifee Union Elementary,Southshore Elementary,"30975 Southshore Drive, Menifee  CA 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.6725284,-117.1453831
