district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Fresno Unified,Addams Elementary,2117 West McKinley Avenue Fresno CA 93728-1125,NA,NA,FALSE,tested,Fresno,Fresno County,36.7645915196615,-119.835802308615
Fresno Unified,Ahwahnee Middle,1127 East Escalon Avenue Fresno CA 93710-5510,10.9,ppb,TRUE,tested,Fresno,Fresno County,36.8267282548154,-119.768225928552
Fresno Unified,Ann B. Leavenworth,4420 East Thomas Avenue Fresno CA 93702-1441,NA,NA,NA,not tested,Fresno,Fresno County,36.7531069591837,-119.751619734694
Fresno Unified,Aspen Valley Prep Academy,4221 N. Hughes Avenue Fresno CA 93705,NA,NA,FALSE,tested,Fresno,Fresno County,36.7943634024524,-119.835448916242
Fresno Unified,Ayer Elementary,5272 East Lowe Avenue Fresno CA 93727-5216,NA,NA,FALSE,tested,Fresno,Fresno County,36.731301,-119.717127183489
Fresno Unified,Aynesworth Elementary,4765 East Burns Avenue Fresno CA 93725-1732,NA,NA,FALSE,tested,Fresno,Fresno County,36.712435896814704,-119.737709251362
Fresno Unified,Baird Middle,5500 North Maroa Avenue Fresno CA 93704-2005,6.5,ppb,TRUE,tested,Fresno,Fresno County,36.8177963965602,-119.799274044158
Fresno County Office of Education,Beth Ramacher Educational Complex,710 N. Hughes Avenue Fresno CA 93728,5.5,ppb,TRUE,tested,Fresno,Fresno County,36.7521083784634,-119.835404143054
Fresno County Office of Education,Big Picture Educational Academy,1207 South Trinity Street Fresno CA 93706-2611,NA,NA,NA,not tested,Fresno,Fresno County,36.7306251419714,-119.808531568117
Fresno Unified,Birney Elementary,3034 East Cornell Avenue Fresno CA 93703-1231,NA,NA,FALSE,tested,Fresno,Fresno County,36.77682885,-119.773736747691
Fresno Unified,Bullard High,5445 North Palm Avenue Fresno CA 93704-1941,NA,NA,FALSE,tested,Fresno,Fresno County,36.8164933302168,-119.808476970478
Fresno Unified,Burroughs Elementary,166 North Sierra Vista Avenue Fresno CA 93702-2647,NA,NA,FALSE,tested,Fresno,Fresno County,36.7446112507499,-119.740795912415
