district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Beaumont Unified,21st Century Learning Institute,939 Michigan Avenue Beaumont CA 92223,NA,NA,NA,not tested,Beaumont,Riverside County,33.9346554068949,-116.968961624863
Temecula Valley Unified,Abby Reinke Elementary,43799 Sunny Meadows Drive Temecula CA 92592-4337,NA,NA,FALSE,tested,Temecula,Riverside County,33.491678,-117.086232
Riverside Unified,Abraham Lincoln Continuation,4341 Victoria Avenue Riverside CA 92507-5009,7.6,ppb,TRUE,tested,Riverside,Riverside County,33.9711747608038,-117.366039862634
Hemet Unified,Acacia Middle,1200 East Acacia Avenue Hemet CA 92543-4521,NA,NA,NA,not tested,Hemet,Riverside County,33.7440669397583,-116.959752768862
Riverside Unified,Adams Elementary,8362 Colorado Avenue Riverside CA 92504-2305,NA,NA,FALSE,tested,Riverside,Riverside County,33.9447229911932,-117.435559424907
Temecula Valley Unified,Alamos Elementary,38200 Pacific Park Drive Murrieta CA 92563-3242,NA,NA,FALSE,tested,NA,Riverside County,33.5644407,-117.1111157
Riverside Unified,Alcott Elementary,2433 Central Avenue Riverside CA 92506-3408,5.55,ppb,TRUE,tested,Riverside,Riverside County,33.9538404702934,-117.364638214195
Moreno Valley Unified,Alessandro,23311 Dracaea Avenue Moreno Valley CA 92553-3201,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.9280652980104,-117.25603508089
Hemet Unified,Alessandro High,831 East Devonshire Avenue Hemet CA 92543-3052,NA,NA,NA,not tested,Hemet,Riverside County,33.7508535,-116.9639127
Alvord Unified,Allan Orrenmaa Elementary,3350 Fillmore Street Riverside CA 92503-5135,NA,NA,FALSE,tested,Riverside,Riverside County,33.892855,-117.4782525
Murrieta Valley Unified,Alta Murrieta Elementary,39475 Whitewood Road Murrieta CA 92563-6512,11,ppb,TRUE,tested,Murrieta,Riverside County,33.568703,-117.167169
Alvord Unified,Alvord Adult Education,3606 Pierce St. Riverside CA 92503-4925,NA,NA,NA,not tested,Riverside,Riverside County,33.8916330162289,-117.488358149996
Alvord Unified,Alvord Alternative Continuation High,10368 Campbell Avenue Riverside CA 92505-1308,NA,NA,FALSE,tested,Riverside,Riverside County,33.9359377597701,-117.481256374903
Alvord Unified,Alvord Continuation High,3606 Pierce Street Riverside CA 92503-4925,NA,NA,NA,not tested,Riverside,Riverside County,33.8916330162289,-117.488358149996
Riverside Unified,Amelia Earhart Middle,20202 Aptos Street Riverside CA 92508-3256,NA,NA,FALSE,tested,Riverside,Riverside County,33.8894611428571,-117.311529
Beaumont Unified,Anna Hause Elementary,1015 Carnation Lane Beaumont CA 92223-7827,NA,NA,NA,not tested,Beaumont,Riverside County,33.9349467,-116.9597142
Murrieta Valley Unified,Antelope Hills Elementary,36105 Murrieta Oaks Avenue Murrieta CA 92562-2311,NA,NA,FALSE,tested,Murrieta,Riverside County,33.5918111,-117.1819844
Alvord Unified,Arizona Middle,11045 Arizona Avenue Riverside CA 92503-5903,NA,NA,FALSE,tested,Riverside,Riverside County,33.891354,-117.465702
Alvord Unified,Arlanza Elementary,5891 Rutland Avenue Riverside CA 92503-1741,9,ppb,TRUE,tested,Riverside,Riverside County,33.9416756298441,-117.468641780354
Riverside Unified,Arlington High,2951 Jackson Street Riverside CA 92503-5732,10.25,ppb,TRUE,tested,Riverside,Riverside County,33.9143557750435,-117.430640420035
Hemet Unified,Aspire Community Day,26866 San Jacinto Street Hemet CA 92544-7293,NA,NA,FALSE,tested,Hemet,Riverside County,33.7485123,-116.9586504
Corona-Norco Unified,Auburndale Intermediate,1255 River Road Corona CA 92880-1350,5.2,ppb,TRUE,tested,Corona,Riverside County,33.907414,-117.581623
Val Verde Unified,Avalon Elementary,1815 East Rider Street Perris CA 92571-7700,NA,NA,FALSE,tested,Perris,Riverside County,33.8303512860363,-117.241401770156
Moreno Valley Unified,Badger Springs Middle,24750 Delphinium Avenue Moreno Valley CA 92553-5812,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.906509,-117.232249392525
Banning Unified,Banning Headstart Preschool,671 North Florida St Banning CA 92220,NA,NA,FALSE,tested,Banning,Riverside County,33.9314729190434,-116.870251158474
Banning Unified,Banning High,100 West Westward Banning CA 92220-4922,NA,NA,FALSE,tested,Banning,Riverside County,33.917996,-116.882912
Hemet Unified,Bautista Creek Elementary,441 Lake Street Hemet CA 92544-3314,NA,NA,FALSE,tested,Hemet,Riverside County,33.7541330817063,-116.915024729564
SBE - Baypoint Preparatory Academy,Baypoint Preparatory Academy,26089 Girard Street Hemet CA 92544-8701,NA,NA,FALSE,tested,NA,Riverside County,33.7424658053488,-116.954375348937
Moreno Valley Unified,Bayside Community Day,24501 Cactus Avenue Moreno Valley CA 92553,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.909958,-117.23486
Moreno Valley Unified,Bear Valley Elementary,26125 Fir Avenue Moreno Valley CA 92553-2203,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.935397,-117.206726584316
Beaumont Unified,Beaumont Adult,1575 Cherry Avenue Beaumont CA 92223,NA,NA,NA,not tested,Beaumont,Riverside County,33.9371046,-116.9643932
Beaumont Unified,Beaumont Senior High,39139 Cherry Valley Blvd Beaumont CA 92223-4484,NA,NA,NA,not tested,Calimesa,Riverside County,33.9616698,-117.0367235
Beaumont Unified,Beaumont USD Preschool,715 Wellwood Avenue Beaumont CA 92223-2122,NA,NA,NA,not tested,Beaumont,Riverside County,33.9317162352801,-116.982870215277
Palm Springs Unified,Bella Vista Elementary,65750 Avenida Jalisco Desert Hot Springs CA 92240-1674,NA,NA,FALSE,tested,Desert Hot Springs,Riverside County,33.9814462,-116.512132
Temecula Valley Unified,Bella Vista Middle,31650 Browning Street Murrieta CA 92563-3243,NA,NA,FALSE,tested,NA,Riverside County,33.5620794,-117.107258
Corona-Norco Unified,Benjamin Franklin Elementary,2650 Oak Avenue Corona CA 92882-7569,NA,NA,FALSE,tested,Corona,Riverside County,33.852428600934,-117.592773007347
Riverside Unified,Benjamin Franklin Elementary,19661 Orange Terrace Parkway Riverside CA 92508-3256,NA,NA,FALSE,tested,Riverside,Riverside County,33.8947627203154,-117.321872042381
Riverside County Office Of Education ROP,Betty Gibbel RLC,1251 Eagle Drive San Jacinto CA 92583,NA,NA,FALSE,tested,San Jacinto,Riverside County,33.8017859,-116.9677295
Coachella Valley Unified,Bobby Duke Middle,85-358 Bagdad Avenue Coachella CA 92236-1853,NA,NA,FALSE,tested,NA,Riverside County,33.6747115,-116.1794579
Moreno Valley Unified,Box Springs Elementary,11900 Athens Drive Moreno Valley CA 92557-5934,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.948739,-117.276343
Beaumont Unified,Brookside Elementary,38755 Brookside Avenue Beaumont CA 92223-4244,NA,NA,NA,not tested,Calimesa,Riverside County,33.9613746802713,-116.985504000376
Riverside Unified,Bryant Elementary,4324 Third Street Riverside CA 92501-2699,NA,NA,FALSE,tested,NA,Riverside County,33.6809343,-116.1783887
Moreno Valley Unified,Butterfield Elementary,13400 Kitching Street Moreno Valley CA 92553-6807,5.93,ppb,TRUE,tested,Moreno Valley,Riverside County,33.9260334116174,-117.217536
Banning Unified,Cabazon Elementary,50575 Carmen Avenue Cabazon CA 92230-4101,NA,NA,NA,not tested,NA,Riverside County,33.910593,-116.782737
Palm Springs Unified,Cahuilla Elementary,833 East Mesquite Avenue Palm Springs CA 92264-8414,NA,NA,FALSE,tested,Palm Springs,Riverside County,33.8085403370492,-116.538707999661
Perris Union High,California Military Institute,755 North A Street Perris CA 92570-1958,NA,NA,FALSE,tested,Perris,Riverside County,33.7933597329832,-117.234713640829
California School for the Deaf-Riverside (State Special Schl),California School for the Deaf-Riverside,3044 Horace Street Riverside CA 92506-4498,NA,NA,NA,not tested,Riverside,Riverside County,33.9429065870294,-117.378231725244
Menifee Union Elementary,Callie Kirkpatrick Elementary,28800 Reviere Drive Menifee CA 92584-8972,NA,NA,NA,not tested,Menifee,Riverside County,33.681817,-117.155472
Menifee Union Elementary,Callie Kirkpatrick Elementary,"28800 Reviere Drive, Menifee 92584",NA,NA,NA,exempt,Menifee,Riverside County,33.681817,-117.155472
Jurupa Unified,Camino Real Elementary,4655 Camino Real Jurupa Valley CA 92509-5419,NA,NA,NA,not tested,Jurupa Valley,Riverside County,33.9805535,-117.4522634
Lake Elsinore Unified,Canyon Lake Middle,33005 Canyon Hills Road Lake Elsinore CA 92532-2534,NA,NA,FALSE,tested,NA,Riverside County,33.6688272,-117.2314129
Moreno Valley Unified,Canyon Springs High,23100 Cougar Canyon Drive Moreno Valley CA 92557-3801,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.961199,-117.260701
Private,Casa Blanca Head Start,7711 Casa Blanca St Riverside CA 92504,NA,NA,FALSE,tested,Riverside,Riverside County,33.9317374131098,-117.407610373911
Riverside Unified,Casa Blanca Pre School / Elem. School,3020 Madison St. Riverside CA 92503,NA,NA,NA,not tested,Riverside,Riverside County,33.9307524210526,-117.400805842105
Riverside Unified,Castle View Elementary,6201 Shaker Drive Riverside CA 92506-4716,9.5,ppb,TRUE,tested,Riverside,Riverside County,33.937949,-117.343137
Palm Springs Unified,Cathedral City Elementary,69300 Converse Road Cathedral City CA 92234-7040,NA,NA,NA,not tested,NA,Riverside County,33.7906751564995,-116.453292243711
Palm Springs Unified,Cathedral City High,69250 Dinah Shore Drive Cathedral City CA 92234-4713,NA,NA,NA,not tested,NA,Riverside County,33.8015564650582,-116.453113894325
Hemet Unified,Cawston Elementary,4000 West Menlo Avenue Hemet CA 92545-6320,NA,NA,FALSE,tested,Hemet,Riverside County,33.7584026,-116.9804775
Corona-Norco Unified,Centennial High,1820 Rimpau Avenue Corona CA 92881-3228,NA,NA,FALSE,tested,Corona,Riverside County,33.8359452,-117.5489876
Banning Unified,Central Elementary,295 North San Gorgonio Avenue Banning CA 92220-5519,8.3,ppb,TRUE,tested,Banning,Riverside County,33.9452437,-116.876906
Riverside Unified,Central Middle,4795 Magnolia Avenue Riverside CA 92506-0155,NA,NA,FALSE,tested,Riverside,Riverside County,33.971338,-117.384937
Corona-Norco Unified,Cesar Chavez Academy,1150 Paseo Grande Corona CA 92882-6440,NA,NA,FALSE,tested,Corona,Riverside County,33.8705839998871,-117.608589133454
Coachella Valley Unified,Cesar Chavez Elementary,49-601 Avenida de Oro Coachella CA 92236-1326,NA,NA,FALSE,tested,,Riverside County,33.6874418,-116.1859655
Temecula Valley Unified,Chaparral High,27215 Nicolas Road Temecula CA 92591-7348,NA,NA,FALSE,tested,Temecula,Riverside County,33.5384035143941,-117.141216522034
Moreno Valley Unified,Chaparral Hills Elementary,24850 Delphinium  Avenue Moreno Valley CA 92553-5876,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.9065089061442,-117.229221695143
Riverside Unified,Chemawa Middle,8830 Magnolia Avenue Riverside CA 92503-4414,9.8,ppb,TRUE,tested,Riverside,Riverside County,33.9258306,-117.432877482545
Menifee Union Elementary,Chester W. Morrison Elementary,30250 Bradley Road Menifee CA 92584-9257,NA,NA,NA,not tested,Menifee,Riverside County,33.6838565190089,-117.188503579137
